Doc Id,Sentiment,TFIDF Score,Total_Number_of_Words,Positive_Word_Count-GI,Negative_Word_Count-GI,Neutral_Word_Count-GI,Objective_Word_Count-GI,Unidentified_Word_Count-GI,Positive_Word_Count-Polarity,Negative_Word_Count-Polarity,Neutral_Word_Count-Polarity,Unidentified_Word_Count-Polarity,SNW-Score,Emoticons_Score,Exclamation_Count,HashTag_Score,Adjective_Score,Gi-Score,Polarity-Score,Final-Score,Exclamation_Score,Final_Score_With_SNW,Bi-Gram_Score,Tri-Gram_Score,NewHashTagScore
5359,negative,11.913735,12,2,1,6,0,3,1,2,1,8,0.25,0,0,0,2.707653107,3,-5,-1,0,0.75,17.112131,17.112131,1
5360,positive,11.942614,9,2,0,3,1,3,3,0,0,6,0.625,0,0,0,0.373813442,6,15,10.5,0,8.375,30.042783,30.042783,1
5361,neutral,15.810301,11,0,1,6,1,3,0,1,1,9,0.625,0,0,0,0.081070666,-3,-5,-4,0,1.125,37.673758,42.717483,0
5362,objective,7.398929,8,1,0,2,0,5,1,0,0,7,0.25,0,1,0,0.500898903,3,5,4,0.266666667,3.25,20.760869,20.760869,0
5363,objective,20.693855,13,1,0,5,0,7,1,0,0,12,0.125,0,0,0,1.04366484,3,5,4,0,2.625,28.831614,28.831614,0
5364,objective,16.734596,14,0,0,8,0,6,3,0,0,11,-0.125,0,0,0,0,0,15,7.5,0,3.125,38.665275,43.709,0
5365,positive,18.998122,14,2,0,5,1,6,3,0,0,11,-0.125,0,2,1,4.405974495,6,15,10.5,1.4,4.625,57.196148,69.634829,0
5366,positive,9.5122,5,0,0,3,0,2,1,0,0,4,0,0,0,3,0,0,5,2.5,0,1.25,21.863156,21.863156,0
5367,neutral,12.115612,6,0,1,5,0,0,0,2,1,3,-0.375,0,0,0,0,-3,-10,-6.5,0,-5.125,25.503714,29.622086,0
5368,positive,13.554062,12,0,0,9,0,3,0,0,1,11,0,0,0,0,0,0,0,0,0,0,40.356665,40.356665,0
5369,neutral,3.568889,12,0,0,2,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3.604261,3.604261,0
5370,positive,11.280225,7,0,0,2,0,5,1,0,0,6,0,0,1,0,1.111062687,0,5,2.5,0.166666667,1.25,22.14343,22.14343,0
5371,positive,24.199986,12,2,1,4,0,5,1,2,0,9,0,0,0,0,1.114277086,3,-5,-1,0,-0.5,39.440107,39.440107,0
5372,negative,24.009147,14,0,0,11,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,40.318369,40.318369,0
5373,positive,20.629588,15,0,0,6,0,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,48.445396,52.942604,0
5374,positive,19.736561,13,2,1,6,0,4,3,1,1,8,0,0,0,0,1.468090009,3,10,6.5,0,3.25,29.539481,29.539481,1
5375,positive,19.590695,7,0,0,2,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,33.535407,33.535407,0
5376,negative,3.369141,7,2,0,4,0,1,0,0,2,5,0,0,0,0,0.709298052,6,0,3,0,1.5,16.005601,16.005601,0
5377,negative,14.607191,14,2,1,5,0,6,1,1,2,10,0.5,0,0,0,4.464003876,3,0,1.5,0,3.25,27.721814,27.721814,1
5378,negative,22.245836,9,0,3,5,0,1,1,3,0,5,0,-3,0,0,2.347734622,-9,-10,-9.5,0,-4.75,69.81713,79.578798,0
5379,positive,17.349508,10,1,1,5,0,3,2,1,0,7,0,0,0,0,1.975873244,0,5,2.5,0,1.25,29.305916,29.305916,0
5380,positive,19.305153,17,2,1,9,2,3,3,3,0,11,1.25,0,0,1,0.505408797,3,0,1.5,0,7,28.533502,28.533502,0
5381,objective,26.10887,12,0,0,8,1,3,2,1,0,9,0.5,0,0,0,1.489594673,0,5,2.5,0,3.75,58.050677,63.249073,0
5382,neutral,20.642341,11,0,0,4,0,7,0,1,1,9,0,0,0,0,0,0,-5,-2.5,0,-1.25,30.59307,30.59307,0
5383,negative,11.395588,12,0,1,8,0,3,0,0,1,11,0.25,0,0,1,0,-3,0,-1.5,0,0.5,31.755562,38.574132,0
5384,negative,11.872259,6,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,50.859071,56.057467,0
5385,neutral,24.399409,13,0,0,8,0,5,0,0,1,12,-1.625,3,0,0,3.23166934,0,0,0,0,-8.125,58.792464,58.792464,0
5386,positive,22.642723,13,0,0,6,1,6,1,0,2,10,-0.375,0,1,0,0,0,5,2.5,0.166666667,-0.625,42.702847,42.702847,0
5387,positive,23.69551,11,0,2,7,0,2,0,3,0,8,0,0,0,0,-4.657878328,-6,-15,-10.5,0,-5.25,56.046086,60.095086,0
5388,objective,9.896307,12,0,0,4,0,8,1,0,0,11,-0.25,0,0,0,0.589370904,0,5,2.5,0,0,45.700286,45.700286,0
5389,positive,23.439439,14,0,1,8,1,4,2,2,1,9,-0.625,0,0,0,2.340404672,-3,0,-1.5,0,-3.875,42.080843,46.998192,0
5390,objective,24.859596,14,0,0,8,0,6,1,2,2,9,0,0,0,0,5.170494813,0,-5,-2.5,0,-1.25,49.649697,64.682791,3
5391,negative,0,5,0,1,1,0,3,0,1,0,4,0,0,0,0,1.161268807,-3,-5,-4,0,-2,10.49637,10.49637,1
5392,negative,7.891557,13,1,1,6,0,5,1,1,2,9,0,0,0,0,1.44625444,0,0,0,0,0,21.363724,21.363724,2
5393,objective,27.229206,11,0,1,5,1,4,0,1,1,9,0,0,0,0,0.614716925,-3,-5,-4,0,-2,45.06366,45.06366,0
5394,positive,4.155849,5,0,0,1,0,4,0,0,0,5,0,3,0,0,0,0,0,0,0,0,4.497208,4.497208,0
5395,positive,20.179276,13,0,1,9,0,3,1,2,1,9,0.375,0,0,0,-5.361963888,-3,-5,-4,0,-0.125,32.067006,32.067006,2
5396,positive,15.457958,11,0,0,7,0,4,1,0,0,10,0,0,0,1,0,0,5,2.5,0,1.25,39.304911,39.304911,1
5397,positive,23.553426,14,2,2,6,2,2,3,1,0,10,0.875,0,0,-3,1.256964195,0,10,5,0,6.875,43.293565,48.210914,0
5398,negative,7.257557,9,0,1,5,0,3,0,0,0,9,-0.125,0,0,1,0.408285015,-3,0,-1.5,0,-1.375,26.392787,26.392787,0
5399,negative,17.365826,5,0,0,4,0,1,0,0,0,5,-0.125,0,1,0,0,0,0,0,0,-0.625,29.80542,29.80542,0
5400,positive,17.094493,7,1,0,5,0,1,1,0,0,6,0,0,0,0,0,3,5,4,0,2,27.16069,30.54232,0
5401,negative,24.080843,17,0,3,7,0,7,1,5,0,11,-1.75,0,0,1,-1.666059756,-9,-20,-14.5,0,-16,47.489897,47.489897,0
5402,negative,13.414391,9,0,1,4,0,4,0,1,0,8,0.125,0,0,1,0.50271946,-3,-5,-4,0,-1.375,35.844815,47.964301,0
5403,negative,12.691119,7,0,0,2,0,5,0,0,0,7,-0.125,0,0,0,0.513495502,0,0,0,0,-0.625,16.780629,16.780629,0
5404,positive,13.555402,7,0,0,5,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,26.201994,26.201994,1
5405,negative,10.947274,10,0,1,4,1,4,0,1,1,8,0.5,0,0,0,0,-3,-5,-4,0,0.5,42.31648,50.938725,0
5406,positive,26.075619,24,1,1,9,0,13,3,1,1,19,-0.375,0,0,0,3.054030808,0,10,5,0,0.625,42.042302,52.439094,0
5407,positive,16.259075,8,2,0,4,0,2,4,0,0,4,0,3,1,0,3.750118151,6,20,13,0.866666667,6.5,36.450522,36.450522,0
5408,positive,13.335991,11,1,0,5,0,5,2,0,0,9,0.5,0,0,0,-0.251932748,3,10,6.5,0,5.75,49.784507,54.701856,1
5409,positive,13.223209,7,1,0,3,1,2,2,0,0,5,0,0,0,0,0,3,10,6.5,0,3.25,29.303589,29.303589,1
5410,negative,10.453452,14,1,2,4,0,7,1,2,0,11,-0.625,0,0,1,-0.251932748,-3,-5,-4,0,-5.125,25.242546,28.917942,2
5411,positive,24.904382,14,0,0,8,0,6,2,1,1,10,-0.125,0,1,0,0.972578486,0,5,2.5,0.166666667,0.625,40.761557,40.761557,0
5412,positive,16.627075,10,3,0,4,0,3,3,0,0,7,0.25,0,1,0,2.094841445,9,15,12,0.8,7.25,39.549353,51.14287,0
5413,positive,12.913051,6,1,1,3,1,0,1,1,1,3,-0.125,0,0,0,4.852097655,0,0,0,0,-0.625,19.063331,19.063331,0
5414,objective,38.049368,16,1,0,10,0,5,2,1,0,13,0,0,0,1,2.235537923,3,5,4,0,2,48.9933,58.827998,0
5415,negative,21.400839,9,1,0,5,0,3,2,0,1,6,0,0,0,1,2.511212753,3,10,6.5,0,3.25,47.200212,70.486239,0
5416,neutral,10.574677,12,0,0,4,1,7,0,0,0,12,0,0,0,1,0,0,0,0,0,0,16.644566,16.644566,3
5417,positive,17.385569,10,2,0,5,0,3,2,0,0,8,0.375,0,4,0,1.445199217,6,10,8,2.133333333,5.875,39.662902,48.66307,1
5418,negative,11.439565,7,0,0,5,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,44.443365,49.360714,0
5419,neutral,17.867161,11,1,0,6,0,4,2,0,1,8,-0.375,0,0,0,2.400192406,3,10,6.5,0,1.375,28.960899,32.436889,0
5420,positive,14.741251,11,1,0,3,1,6,2,0,0,9,0.625,3,4,0,2.094841445,3,10,6.5,1.733333333,6.375,27.400708,27.400708,1
5421,neutral,14.274178,9,1,0,4,0,4,1,0,0,8,0,0,0,0,3.810915772,3,5,4,0,2,15.372207,15.372207,0
5422,neutral,10.113527,16,0,1,9,0,6,0,1,0,15,-0.75,0,1,1,0.036370963,-3,-5,-4,-0.266666667,-5.75,13.963121,13.963121,0
5423,positive,9.782432,18,0,1,6,0,11,1,1,0,16,-0.375,0,0,1,0,-3,0,-1.5,0,-2.625,9.864073,9.864073,1
5424,negative,34.503526,15,0,0,6,0,9,0,0,0,15,-0.5,0,0,0,0,0,0,0,0,-2.5,46.494019,46.494019,0
5425,positive,22.81867,8,0,0,4,0,4,1,0,0,7,0,0,0,0,0,0,5,2.5,0,1.25,46.296693,46.296693,0
5426,positive,21.838808,8,0,0,6,0,2,0,0,0,8,0.125,0,0,1,0,0,0,0,0,0.625,36.467192,36.467192,0
5427,negative,19.160866,11,0,1,5,1,4,0,1,1,9,0,0,0,0,1.014241983,-3,-5,-4,0,-2,43.02522,43.02522,0
5428,negative,2.163176,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20.141682,20.141682,0
5429,objective,11.883428,13,0,0,7,0,6,1,0,0,12,0.125,0,0,1,2.578970605,0,5,2.5,0,1.875,28.242484,33.159833,0
5430,positive,19.82267,13,1,0,8,0,4,1,1,2,9,-0.375,0,2,0,2.100056804,3,0,1.5,0.2,-1.125,46.057641,46.057641,1
5431,positive,21.642994,12,0,1,10,0,1,0,1,0,11,0.375,0,2,0,0.50271946,-3,-5,-4,-0.533333333,-0.125,33.95577,33.95577,0
5432,neutral,12.777327,4,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,5,2.5,0,1.25,29.107371,29.107371,0
5433,negative,13.736651,13,0,1,5,0,7,1,2,1,9,0,0,0,0,0,-3,-5,-4,0,-2,21.739643,21.739643,2
5434,positive,15.339817,13,1,0,6,0,6,2,0,1,10,0,0,2,0,3.329774642,3,10,6.5,0.866666667,3.25,35.380756,35.380756,0
5435,positive,14.085875,9,2,2,2,0,3,2,2,0,5,0,3,3,0,4.637007936,0,0,0,0,0,33.797885,38.361157,1
5436,positive,9.494944,8,0,0,5,0,3,0,0,0,8,0,0,0,1,0,0,0,0,0,0,21.913333,21.913333,0
5437,positive,21.896311,9,1,0,5,0,3,1,0,0,8,0,3,2,0,0,3,5,4,0.533333333,2,37.562943,37.562943,0
5438,positive,18.482923,7,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,22.369103,27.286452,1
5439,negative,12.015232,12,1,1,1,2,7,0,2,0,10,0.125,0,0,-3,1.465441808,0,-10,-5,0,-1.875,21.078783,21.078783,1
5440,positive,21.889193,15,0,1,8,1,5,2,2,1,10,0,0,0,0,3.718516649,-3,0,-1.5,0,-0.75,47.162272,52.360668,0
5441,positive,15.240916,12,3,0,2,0,7,3,0,2,7,0,0,2,1,2.025270881,9,15,12,1.6,6,23.797015,23.797015,0
5442,objective,20.097992,11,0,0,7,0,4,2,0,0,9,0.125,0,3,0,0,0,10,5,1,3.125,25.106613,25.106613,0
5443,objective,11.37803,9,0,0,1,0,8,0,1,0,8,-0.25,0,0,0,-0.176420104,0,-5,-2.5,0,-2.5,16.571981,19.757363,1
5444,positive,21.186457,15,1,0,4,0,10,1,0,0,14,0,0,7,1,1.445199217,3,5,4,1.866666667,2,44.879967,48.261597,0
5445,objective,5.72798,9,0,0,4,0,5,0,0,0,9,0,0,0,1,0,0,0,0,0,0,10.34074,15.539136,0
5446,negative,8.895373,7,1,0,1,0,5,1,0,0,6,0,0,0,0,0,3,5,4,0,2,16.770903,20.966371,0
5447,positive,11.458531,11,0,1,3,0,7,0,0,0,11,0.375,0,1,0,1.218361217,-3,0,-1.5,-0.1,1.125,26.476547,31.520272,1
5448,positive,11.34795,12,0,0,7,0,5,0,0,1,11,0.125,0,3,0,1.343019243,0,0,0,0,0.625,32.568253,47.771959,0
5449,positive,11.624512,8,0,1,1,0,6,0,1,0,7,0,0,0,1,0.80547726,-3,-5,-4,0,-2,20.74609,20.74609,0
5450,positive,36.505105,15,2,0,8,0,5,4,0,0,11,1.5,0,1,0,4.09917355,6,20,13,0.866666667,14,47.846371,52.76372,0
5451,negative,20.448114,10,0,0,6,0,4,1,0,0,9,0,0,0,0,0,0,5,2.5,0,1.25,56.113528,61.311924,2
5452,negative,17.785672,12,0,0,8,1,3,1,0,1,10,0,0,0,0,0,0,5,2.5,0,1.25,52.356848,57.555244,0
5453,positive,6.580787,7,0,0,2,1,4,0,1,1,5,0,0,0,1,0,0,-5,-2.5,0,-1.25,16.513565,16.513565,0
5454,positive,13.630203,7,1,1,3,0,2,1,1,1,4,0.625,0,0,0,3.475739129,0,0,0,0,3.125,28.018165,37.571816,0
5455,positive,22.815809,10,0,1,8,0,1,0,3,0,7,-0.75,0,0,0,-2.828485918,-3,-15,-9,0,-8.25,38.653523,45.035432,0
5456,negative,25.702316,14,2,0,4,0,8,2,0,0,12,0.625,3,2,0,3.475739129,6,10,8,1.066666667,7.125,61.894864,75.681208,1
5457,negative,12.062464,21,1,1,4,0,15,2,1,0,18,0.375,0,0,1,0.706293053,0,5,2.5,0,3.125,12.062464,12.062464,0
5458,neutral,11.267735,10,0,0,2,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20.891329,20.891329,0
5459,neutral,22.249609,18,0,0,8,0,10,2,2,0,14,-1,0,0,0,3.455477595,0,0,0,0,-5,46.550267,46.550267,0
5460,negative,19.967463,14,1,1,9,1,2,1,1,0,12,-0.125,0,0,0,1.958694719,0,0,0,0,-0.625,64.311975,77.186945,0
5461,negative,14.949038,13,0,1,9,1,2,0,1,2,10,-0.125,0,0,0,2.008523319,-3,-5,-4,0,-2.625,67.383665,72.42739,0
5462,negative,0,3,0,1,1,0,1,0,2,0,1,0,0,0,1,0,-3,-10,-6.5,0,-3.25,0,0,0
5463,positive,23.34567,12,1,0,8,0,3,3,0,1,8,1.25,0,0,0,4.161669926,3,15,9,0,10.75,40.526531,40.526531,0
5464,negative,31.482477,15,0,1,10,1,3,3,1,0,11,-0.125,0,1,0,4.440910873,-3,10,3.5,0.233333333,1.125,63.42204,63.42204,0
5465,positive,16.530724,9,0,0,5,1,3,0,0,2,7,-0.125,0,1,0,0,0,0,0,0,-0.625,33.93685,43.091689,0
5466,positive,17.395599,13,1,0,8,0,4,2,0,1,10,0.25,0,0,0,1.215038469,3,10,6.5,0,4.5,33.437078,33.437078,0
5467,positive,10.9417,7,1,1,2,0,3,2,1,0,4,0,3,1,0,0.019154021,0,5,2.5,0.166666667,1.25,17.455659,17.455659,0
5468,positive,6.810428,14,1,0,7,0,6,1,0,0,13,0.75,0,0,0,0.591577615,3,5,4,0,5.75,11.678245,11.678245,1
5469,neutral,9.10495,6,0,0,4,0,2,0,1,0,5,0,0,0,0,0.927524895,0,-5,-2.5,0,-1.25,29.197313,34.241038,1
5470,negative,23.307179,18,2,0,7,1,8,1,1,1,15,0.5,0,0,0,2.711017978,6,0,3,0,4,49.900233,49.900233,0
5471,negative,14.470542,12,0,2,5,1,4,1,2,1,8,-0.5,0,0,0,1.191760745,-6,-5,-5.5,0,-5.25,40.480606,45.116908,0
5472,neutral,29.227399,14,0,1,3,0,10,0,1,0,13,-0.75,0,1,0,1.050237494,-3,-5,-4,-0.266666667,-5.75,44.555947,44.555947,0
5473,negative,19.792233,12,4,0,4,1,3,3,1,0,8,0.125,0,0,0,1.407712883,12,10,11,0,6.125,55.351455,65.593576,0
5474,positive,12.209514,9,3,0,2,1,3,3,0,0,6,-0.125,0,0,1,0.373813442,9,15,12,0,5.375,31.151845,31.151845,0
5475,positive,4.23749,8,1,0,4,0,3,1,1,0,6,-0.375,3,0,1,0,3,0,1.5,0,-1.125,4.23749,4.23749,0
5476,objective,21.775554,14,1,1,7,1,4,1,2,0,11,-0.5,0,0,0,1.408109587,0,-5,-2.5,0,-3.75,56.321473,61.519869,0
5477,neutral,16.171691,8,0,0,6,0,2,0,0,1,7,0.5,0,0,0,0,0,0,0,0,2.5,42.463662,50.04076,1
5478,positive,13.654224,13,1,1,6,0,5,4,1,0,8,0,0,2,0,2.043974075,0,15,7.5,1,3.75,29.409043,29.409043,0
5479,positive,20.035482,14,2,0,7,1,4,3,0,1,10,0,0,1,0,4.96641735,6,15,10.5,0.7,5.25,40.22194,40.22194,1
5480,positive,13.686515,8,1,1,2,1,3,1,1,0,6,0,5,0,0,1.177222119,0,0,0,0,0,22.164028,22.164028,0
5481,positive,0,12,0,0,2,0,10,1,1,0,10,0,0,2,0,2.818564818,0,0,0,0,0,30.254199,30.254199,0
5482,neutral,12.190221,11,0,0,6,0,5,0,0,0,11,-0.125,0,1,0,0,0,0,0,0,-0.625,29.860593,29.860593,0
5483,negative,16.872015,14,1,1,8,0,4,1,2,0,11,-0.75,0,0,1,1.468090009,0,-5,-2.5,0,-5,60.206979,65.405375,0
5484,neutral,7.649469,14,0,0,5,0,9,0,0,0,14,0,0,0,0,0.963698436,0,0,0,0,0,26.079306,31.277702,0
5485,positive,18.374442,11,0,0,6,0,5,0,1,2,8,-0.875,0,2,1,0.258007881,0,-5,-2.5,-0.333333333,-5.625,28.324195,28.324195,0
5486,objective,17.556818,7,0,0,2,1,4,1,0,0,6,0.625,0,0,0,1.050721143,0,5,2.5,0,4.375,29.527086,29.527086,1
5487,negative,16.798545,9,0,1,5,0,3,0,1,0,8,-0.125,0,0,0,0,-3,-5,-4,0,-2.625,20.284762,20.284762,0
5488,negative,17.230443,15,0,2,8,0,5,2,2,0,11,0,0,0,0,-0.008482007,-6,0,-3,0,-1.5,35.68098,35.68098,0
5489,negative,19.567706,9,0,1,6,0,2,0,1,0,8,0,0,0,0,-0.267977098,-3,-5,-4,0,-2,40.910444,40.910444,1
5490,neutral,18.992721,11,1,0,7,0,3,2,0,1,8,0.125,0,0,0,4.774802063,3,10,6.5,0,3.875,40.468574,44.454517,0
5491,positive,15.064238,9,1,0,6,1,1,3,0,1,5,1.125,0,1,0,1.361634922,3,15,9,0.6,10.125,34.726794,34.726794,0
5492,positive,13.327598,8,1,0,3,0,4,1,0,0,7,-0.125,0,0,1,2.094841445,3,5,4,0,1.375,52.308795,56.183597,0
5493,positive,8.456858,9,0,0,2,0,7,0,0,0,9,0,0,2,0,0,0,0,0,0,0,24.713835,24.713835,0
5494,neutral,21.772686,15,0,1,8,0,6,2,1,0,12,-0.625,0,0,0,2.053977293,-3,5,1,0,-2.625,40.321715,40.321715,0
5495,positive,4.233963,5,0,0,3,0,2,0,0,0,5,0,0,1,-3,0,0,0,0,0,0,4.233963,4.233963,0
5496,neutral,4.195468,14,2,1,3,0,8,0,3,1,10,0,0,0,0,0,3,-15,-6,0,-3,19.000453,19.000453,0
5497,positive,11.731383,8,1,0,6,0,1,1,1,0,6,0,0,3,0,1.134437517,3,0,1.5,0.3,0.75,22.872606,22.872606,0
5498,neutral,5.480522,8,0,0,5,0,3,1,0,1,6,0.375,0,0,0,0,0,5,2.5,0,3.125,32.581333,42.134984,0
5499,objective,4.840905,4,0,0,3,0,1,1,0,0,3,-0.125,0,0,0,0,0,5,2.5,0,0.625,10.27613,15.319855,0
5500,negative,18.755414,11,0,1,5,0,5,0,1,0,10,0.25,0,0,0,0,-3,-5,-4,0,-0.75,25.42455,25.42455,0
5501,positive,27.060252,10,2,0,6,1,1,3,0,0,7,1.125,0,0,0,1.919283725,6,15,10.5,0,10.875,43.90078,43.90078,0
5502,positive,13.948864,12,1,0,6,2,3,2,1,0,9,0.625,0,0,0,4.751000863,3,5,4,0,5.125,38.326586,38.326586,1
5503,negative,16.906354,9,0,0,5,1,3,0,0,1,8,0.125,0,0,0,0,0,0,0,0,0.625,38.777395,38.777395,0
5504,objective,18.184613,17,0,0,9,1,7,0,1,0,16,0,0,0,0,1.392013717,0,-5,-2.5,0,-1.25,21.150765,26.349161,2
5505,positive,23.460639,12,1,0,4,0,7,1,0,1,10,0,0,1,0,1.448283004,3,5,4,0.266666667,2,33.028113,33.028113,0
5506,positive,4.153265,6,0,0,3,0,3,0,1,0,5,0.25,0,1,0,0.927524895,0,-5,-2.5,-0.166666667,0,15.547743,19.009441,2
5507,positive,22.423655,15,2,0,5,0,8,2,0,1,12,0.75,0,2,0,0,6,10,8,1.066666667,7.75,33.017207,36.866801,0
5508,positive,29.0618,18,3,0,6,0,9,2,0,0,16,-1,0,0,1,1.449462478,9,10,9.5,0,-0.25,29.189903,33.039497,0
5509,negative,14.155342,10,0,0,5,0,5,0,1,0,9,0.125,0,0,0,0,0,-5,-2.5,0,-0.625,30.263228,30.263228,0
5510,negative,0,3,0,1,1,0,1,0,0,0,3,0,0,0,1,-0.042352114,-3,0,-1.5,0,-0.75,9.916339,9.916339,0
5511,neutral,14.679999,16,1,0,6,0,9,1,0,0,15,-0.375,0,1,0,0,3,5,4,0.266666667,0.125,29.207332,29.207332,1
5512,neutral,9.13232,9,0,0,7,0,2,1,0,2,6,0,0,0,1,-2.918770691,0,5,2.5,0,1.25,25.187242,25.187242,1
5513,positive,15.821535,11,2,0,6,0,3,1,0,2,8,0.125,0,0,0,-6.780031345,6,5,5.5,0,3.375,35.227985,35.227985,0
5514,positive,27.591027,27,0,0,10,2,15,0,0,0,27,0,0,0,0,0,0,0,0,0,0,35.437894,35.437894,0
5515,objective,15.625964,11,0,0,6,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,28.433663,28.433663,0
5516,positive,11.282027,8,1,0,2,0,5,0,0,0,8,0,0,0,0,0.696145072,3,0,1.5,0,0.75,24.60185,29.099058,0
5517,positive,9.70475,11,2,0,7,0,2,1,0,0,10,-0.125,0,0,1,3.378667017,6,5,5.5,0,2.125,29.429144,29.429144,1
5518,objective,29.226265,20,0,0,9,0,11,1,0,0,19,0,0,0,1,0.939445518,0,5,2.5,0,1.25,37.90651,37.90651,0
5519,positive,19.457022,10,0,0,6,0,4,0,0,0,10,-0.125,0,1,0,0.513495502,0,0,0,0,-0.625,57.030727,57.030727,0
5520,positive,9.688436,9,2,0,4,0,3,2,0,0,7,-0.625,3,1,0,0.281785813,6,10,8,0.533333333,0.875,13.204045,13.204045,0
5521,negative,4.344124,10,1,1,7,0,1,1,2,0,7,-0.5,0,0,0,-0.296143644,0,-5,-2.5,0,-3.75,23.292777,30.915055,0
5522,neutral,8.477693,8,1,0,5,0,2,1,1,0,6,0,0,0,0,1.580104932,3,0,1.5,0,0.75,24.469162,24.469162,0
5523,neutral,21.924332,12,0,0,7,1,4,0,1,0,11,-0.5,0,0,1,0.617555918,0,-5,-2.5,0,-3.75,42.397653,42.397653,1
5524,negative,9.601611,12,1,0,5,0,6,0,0,1,11,-0.5,0,0,0,0,3,0,1.5,0,-1.75,31.482587,36.526312,0
5525,neutral,21.275276,11,3,0,4,0,4,4,0,1,6,0.75,0,0,0,0,9,20,14.5,0,11,34.674506,34.674506,0
5526,negative,8.36467,6,1,1,2,0,2,1,1,0,4,-0.375,0,0,0,0,0,0,0,0,-1.875,14.116283,14.116283,0
5527,objective,16.104215,13,2,0,3,0,8,2,0,0,11,0,5,0,0,3.562931454,6,10,8,0,4,36.618497,36.618497,0
5528,negative,24.928361,8,0,1,4,1,2,0,2,0,6,-0.625,0,0,0,-4.695707772,-3,-10,-6.5,0,-6.375,34.739723,34.739723,1
5529,objective,19.755417,8,0,0,5,0,3,0,1,1,6,-0.125,0,0,1,0.546414707,0,-5,-2.5,0,-1.875,37.534447,42.732843,0
5530,positive,10.529089,15,1,1,12,0,1,1,3,2,9,1.25,0,0,0,3.992152084,0,-10,-5,0,3.75,11.164213,11.164213,3
5531,neutral,16.10325,11,0,0,8,0,3,0,0,0,11,-0.125,0,0,0,0.985429359,0,0,0,0,-0.625,38.94129,43.985015,0
5532,positive,12.030119,9,0,0,5,0,4,1,0,1,7,0,5,1,0,3.416880493,0,5,2.5,0.166666667,1.25,21.948168,21.948168,0
5533,positive,21.083515,10,0,0,6,0,4,1,0,0,9,0,0,3,0,0,0,5,2.5,0.5,1.25,51.881211,58.26312,2
5534,positive,22.793308,10,1,0,5,0,4,1,0,0,9,0.75,0,0,-3,1.441799162,3,5,4,0,5.75,43.596748,43.596748,0
5535,negative,31.414834,11,2,1,4,0,4,1,1,1,8,1.875,0,0,0,-0.25763651,3,0,1.5,0,10.125,36.160008,36.160008,0
5536,positive,12.282944,8,1,0,3,0,4,1,0,0,7,0,0,0,1,1.445199217,3,5,4,0,2,20.727161,20.727161,0
5537,positive,10.499198,9,2,0,3,0,4,3,0,0,6,0.75,5,1,0,1.678404494,6,15,10.5,0.7,9,18.269528,18.269528,0
5538,neutral,8.183186,9,1,0,5,0,3,1,1,0,7,0.625,0,0,0,0.180108942,3,0,1.5,0,3.875,30.128799,30.128799,0
5539,positive,20.008862,7,1,0,4,0,2,1,0,0,6,0,0,0,1,1.445199217,3,5,4,0,2,27.745286,27.745286,0
5540,positive,14.863756,9,0,0,4,0,5,1,1,0,7,0,0,0,0,2.211650449,0,0,0,0,0,45.524127,45.524127,1
5541,positive,25.494604,15,2,0,13,0,0,3,0,1,11,0.875,0,0,0,1.671782931,6,15,10.5,0,9.625,46.631692,46.631692,0
5542,positive,20.18466,9,0,0,5,1,3,1,0,2,6,0.625,3,2,0,0,0,5,2.5,0.333333333,4.375,40.106926,43.709292,0
5543,objective,18.178851,11,0,0,6,0,5,0,2,0,9,0.125,0,0,0,0.625309427,0,-10,-5,0,-1.875,23.776969,23.776969,0
5544,objective,22.335817,16,0,0,7,2,7,2,0,0,14,0.5,0,0,0,1.527015404,0,10,5,0,5,68.23865,77.393489,0
5545,positive,8.503699,14,1,0,4,1,8,1,0,0,13,-0.5,0,0,0,1.608190063,3,5,4,0,-0.5,13.890585,13.890585,0
5546,negative,18.032025,10,0,0,8,0,2,0,0,1,9,0,0,0,1,0,0,0,0,0,0,37.481013,37.481013,0
5547,positive,29.668637,15,1,0,9,0,5,2,0,0,13,-0.125,0,0,0,2.094841445,3,10,6.5,0,2.625,58.442508,72.06626,0
5548,positive,4.685518,4,0,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13.685686,13.685686,0
5549,positive,16.45544,15,1,0,6,0,8,1,0,2,12,-0.125,0,1,0,0,3,5,4,0.266666667,1.375,39.683174,50.858573,1
5550,negative,20.363949,12,0,0,6,0,6,1,2,1,8,0.125,0,1,0,1.353856037,0,-5,-2.5,-0.166666667,-0.625,35.891858,35.891858,0
